RMS CDW ID,General Offense Number,Offense Code,Offense Code Extension,Offense Type,Summary Offense Code,Summarized Offense Description,Date Reported,Occurred Date or Date Range Start,Occurred Date Range End,Hundred Block Location,District/Sector,Zone/Beat,Census Tract 2000,Longitude,Latitude,Location,Month,Year
1022465,2014211442,2903,0,PROPERTY DAMAGE-NON RESIDENTIA,2900,PROPERTY DAMAGE,07/01/2014 07:49:00 AM,06/30/2014 08:40:00 PM,07/01/2014 07:15:00 AM,20XX BLOCK OF 20 AV S,O,O1,9400.3009,-122.306849874,47.58501479,"(47.58501479, -122.306849874)",6,2014
50480,2014211441,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,07/01/2014 07:42:00 AM,06/28/2014 08:00:00 PM,07/01/2014 07:00:00 AM,E YESLER WY / 10 AV S,G,G1,9100.1001,-122.319584139,47.601695948,"(47.601695948, -122.319584139)",6,2014
1018784,2014211441,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,07/01/2014 07:42:00 AM,06/28/2014 08:00:00 PM,07/01/2014 07:00:00 AM,E YESLER WY / 10 AV S,E,E3,9100.1002,-122.319584141,47.601695948,"(47.601695948, -122.319584141)",6,2014
1016204,2014211437,2305,0,THEFT-CARPROWL,2300,CAR PROWL,07/01/2014 07:41:00 AM,06/30/2014 06:00:00 PM,07/01/2014 07:40:00 AM,MELROSE CONNECTOR TL / BELMONT AV E,C,C1,6600.1007,-122.327102629,47.62832381,"(47.62832381, -122.327102629)",6,2014
50392,2014211437,2305,0,THEFT-CARPROWL,2300,CAR PROWL,07/01/2014 07:41:00 AM,06/30/2014 06:00:00 PM,07/01/2014 07:40:00 AM,MELROSE CONNECTOR TL / BELMONT AV E,C,C1,6600.1015,-122.327102628,47.628323811,"(47.628323811, -122.327102628)",6,2014
50402,2014905568,2305,0,THEFT-CARPROWL,2300,CAR PROWL,07/01/2014 07:34:00 AM,06/28/2014 08:20:00 AM,06/28/2014 09:20:00 AM,12XX BLOCK OF E CHERRY ST,G,G1,8600.1014,-122.316118743,47.608056049,"(47.608056049, -122.316118743)",6,2014
1016211,2014905568,2305,0,THEFT-CARPROWL,2300,CAR PROWL,07/01/2014 07:34:00 AM,06/28/2014 08:20:00 AM,06/28/2014 09:20:00 AM,12XX BLOCK OF E CHERRY ST,E,E3,8600.1014,-122.316118746,47.608056048,"(47.608056048, -122.316118746)",6,2014
1014496,2014211377,2903,0,PROPERTY DAMAGE-NON RESIDENTIA,2900,PROPERTY DAMAGE,07/01/2014 07:32:00 AM,06/30/2014 11:00:00 PM,07/01/2014 06:00:00 AM,4XX BLOCK OF HAYES ST,D,D1,6700.4015,-122.349304027,47.634006228,"(47.634006228, -122.349304027)",6,2014
50476,2014211377,2903,0,PROPERTY DAMAGE-NON RESIDENTIA,2900,PROPERTY DAMAGE,07/01/2014 07:32:00 AM,06/30/2014 11:00:00 PM,07/01/2014 06:00:00 AM,4XX BLOCK OF HAYES ST,Q,Q2,6700.4026,-122.349304028,47.634006228,"(47.634006228, -122.349304028)",6,2014
50396,2014211426,2305,0,THEFT-CARPROWL,2300,CAR PROWL,07/01/2014 07:30:00 AM,07/01/2014 07:30:00 AM,07/01/2014 07:30:00 AM,120XX BLOCK OF GREENWOOD AV N,N,N1,402.4012,-122.355527222,47.716880078,"(47.716880078, -122.355527222)",7,2014
1014965,2014211426,2305,0,THEFT-CARPROWL,2300,CAR PROWL,07/01/2014 07:30:00 AM,07/01/2014 07:30:00 AM,07/01/2014 07:30:00 AM,120XX BLOCK OF GREENWOOD AV N,B,B1,402.4006,-122.355527224,47.716880079,"(47.716880079, -122.355527224)",7,2014
50506,2014211413,X,21,DISTURBANCE-OTH,X,DISTURBANCE,07/01/2014 07:23:00 AM,07/01/2014 06:54:00 AM,,50XX BLOCK OF 9 AV NE,U,U1,4500.1009,-122.318426094,47.666028808,"(47.666028808, -122.318426094)",7,2014
1009711,2014211413,X,21,DISTURBANCE-OTH,X,DISTURBANCE,07/01/2014 07:23:00 AM,07/01/2014 06:54:00 AM,,50XX BLOCK OF 9 AV NE,U,U2,4500.1012,-122.318426091,47.666028808,"(47.666028808, -122.318426091)",7,2014
1014728,2014211406,X,16,DISPUTE-CIVIL PROPERTY (NON AU,X,DISPUTE,07/01/2014 07:17:00 AM,07/01/2014 07:17:00 AM,07/01/2014 07:17:00 AM,4XX BLOCK OF 2 AV S,K,K2,9200.2003,-122.331776963,47.601492931,"(47.601492931, -122.331776963)",7,2014
50395,2014211406,X,16,DISPUTE-CIVIL PROPERTY (NON AU,X,DISPUTE,07/01/2014 07:17:00 AM,07/01/2014 07:17:00 AM,07/01/2014 07:17:00 AM,4XX BLOCK OF 2 AV S,K,K3,9200.2014,-122.331776963,47.601492934,"(47.601492934, -122.331776963)",7,2014
1014957,2014905550,2305,0,THEFT-CARPROWL,2300,CAR PROWL,07/01/2014 07:13:00 AM,06/30/2014 09:00:00 PM,06/30/2014 09:00:00 PM,11XX BLOCK OF NW BALLARD WY,J,J2,4700.2028,-122.371491598,47.662930012,"(47.662930012, -122.371491598)",6,2014
50469,2014905550,2305,0,THEFT-CARPROWL,2300,CAR PROWL,07/01/2014 07:13:00 AM,06/30/2014 09:00:00 PM,06/30/2014 09:00:00 PM,11XX BLOCK OF NW BALLARD WY,B,B2,4700.2053,-122.371491597,47.662930011,"(47.662930011, -122.371491597)",6,2014
50394,2014211392,2305,0,THEFT-CARPROWL,2300,CAR PROWL,07/01/2014 07:09:00 AM,06/30/2014 10:00:00 PM,06/30/2014 11:45:00 PM,6XX BLOCK OF QUEEN ANNE AV N,Q,Q3,7000.3022,-122.356705965,47.625018567,"(47.625018567, -122.356705965)",6,2014
1031778,2014211392,2305,0,THEFT-CARPROWL,2300,CAR PROWL,07/01/2014 07:09:00 AM,06/30/2014 10:00:00 PM,06/30/2014 11:45:00 PM,6XX BLOCK OF QUEEN ANNE AV N,Q,Q3,7000.3014,-122.356705963,47.625018564,"(47.625018564, -122.356705963)",6,2014
50362,2014211387,2399,3,THEFT-OTH,2300,OTHER PROPERTY,07/01/2014 07:08:00 AM,06/27/2014 06:00:00 PM,06/30/2014 10:00:00 AM,5XX BLOCK OF 17 AV,G,G2,8700.1021,-122.310245218,47.606731378,"(47.606731378, -122.310245218)",6,2014
1009733,2014211387,2399,3,THEFT-OTH,2300,OTHER PROPERTY,07/01/2014 07:08:00 AM,06/27/2014 06:00:00 PM,06/30/2014 10:00:00 AM,5XX BLOCK OF 17 AV,G,G1,8700.3009,-122.310245219,47.606731376,"(47.606731376, -122.310245219)",6,2014
1018780,2014211359,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,07/01/2014 06:23:00 AM,06/30/2014 07:00:00 PM,07/01/2014 06:00:00 AM,63XX BLOCK OF 65 AV NE,L,L3,4100.1006,-122.258161932,47.674167859,"(47.674167859, -122.258161932)",6,2014
50471,2014211359,2205,0,BURGLARY-NOFORCE-NONRES,2200,BURGLARY,07/01/2014 06:23:00 AM,06/30/2014 07:00:00 PM,07/01/2014 06:00:00 AM,63XX BLOCK OF 65 AV NE,U,U3,4100.1000,-122.258161927,47.674167858,"(47.674167858, -122.258161927)",6,2014
50488,2014211323,2399,3,THEFT-OTH,2300,OTHER PROPERTY,07/01/2014 05:03:00 AM,06/30/2014 08:00:00 PM,,16XX BLOCK OF NE 50 ST,U,U1,4400.3007,-122.310238685,47.664880641,"(47.664880641, -122.310238685)",6,2014
1015294,2014211323,2399,3,THEFT-OTH,2300,OTHER PROPERTY,07/01/2014 05:03:00 AM,06/30/2014 08:00:00 PM,,16XX BLOCK OF NE 50 ST,U,U3,4400.3006,-122.310238686,47.664880643,"(47.664880643, -122.310238686)",6,2014
1022462,2014211334,2305,0,THEFT-CARPROWL,2300,CAR PROWL,07/01/2014 05:01:00 AM,06/01/2014 03:30:00 PM,,48XX BLOCK OF 27 AV S,R,R2,10400.1002,-122.297994092,47.55910773,"(47.55910773, -122.297994092)",6,2014
50473,2014211334,2305,0,THEFT-CARPROWL,2300,CAR PROWL,07/01/2014 05:01:00 AM,06/01/2014 03:30:00 PM,,48XX BLOCK OF 27 AV S,R,R1,10401.1005,-122.297994091,47.559107729,"(47.559107729, -122.297994091)",6,2014
1014712,2014211330,5707,0,TRESPASS,5700,TRESPASS,07/01/2014 04:48:00 AM,07/01/2014 04:48:00 AM,,24XX BLOCK OF NW NEPTUNE PL,B,B1,1500.1001,-122.388599656,47.701067039,"(47.701067039, -122.388599656)",7,2014
50472,2014211330,5707,0,TRESPASS,5700,TRESPASS,07/01/2014 04:48:00 AM,07/01/2014 04:48:00 AM,,24XX BLOCK OF NW NEPTUNE PL,J,J1,1500.1001,-122.388599655,47.70106704,"(47.70106704, -122.388599655)",7,2014
1054981,2014210151,2305,0,THEFT-CARPROWL,2300,CAR PROWL,07/01/2014 04:39:00 AM,06/30/2014 12:01:00 AM,07/01/2014 04:39:00 AM,13XX BLOCK OF HUBBELL PL,D,D3,8200.3003,-122.33065701,47.61075613,"(47.61075613, -122.33065701)",6,2014
50474,2014210151,2305,0,THEFT-CARPROWL,2300,CAR PROWL,07/01/2014 04:39:00 AM,06/30/2014 12:01:00 AM,07/01/2014 04:39:00 AM,13XX BLOCK OF HUBBELL PL,E,E3,8200.3005,-122.33065701,47.61075613,"(47.61075613, -122.33065701)",6,2014
50481,2014211326,2305,0,THEFT-CARPROWL,2300,CAR PROWL,07/01/2014 04:28:00 AM,07/01/2014 04:26:00 AM,,60XX BLOCK OF 39 AV SW,W,W3,10600.1011,-122.381820098,47.547514318,"(47.547514318, -122.381820098)",7,2014
1014318,2014211326,2305,0,THEFT-CARPROWL,2300,CAR PROWL,07/01/2014 04:28:00 AM,07/01/2014 04:26:00 AM,,60XX BLOCK OF 39 AV SW,W,W3,10600.1011,-122.381820097,47.547514318,"(47.547514318, -122.381820097)",7,2014
1037676,2014211311,5309,0,HARASSMENT,5300,THREATS,07/01/2014 03:56:00 AM,06/27/2014 05:00:00 PM,,48XX BLOCK OF 27 AV S,R,R2,10400.1002,-122.297994092,47.55910773,"(47.55910773, -122.297994092)",6,2014
50537,2014211311,5309,0,HARASSMENT,5300,THREATS,07/01/2014 03:56:00 AM,06/27/2014 05:00:00 PM,,48XX BLOCK OF 27 AV S,R,R1,10401.1005,-122.297994091,47.559107729,"(47.559107729, -122.297994091)",6,2014
50505,2014211293,5015,1,WARRARR-FELONY,5000,WARRANT ARREST,07/01/2014 03:06:00 AM,07/01/2014 03:06:00 AM,,36XX BLOCK OF 2 AV NW,B,B2,4800.3050,-122.358956035,47.653705504,"(47.653705504, -122.358956035)",7,2014
1009223,2014211293,5015,1,WARRARR-FELONY,5000,WARRANT ARREST,07/01/2014 03:06:00 AM,07/01/2014 03:06:00 AM,,36XX BLOCK OF 2 AV NW,J,J2,4800.3039,-122.358956034,47.653705506,"(47.653705506, -122.358956034)",7,2014
1041452,2014211290,X,47,PROPERTY FOUND,X,STOLEN PROPERTY,07/01/2014 03:02:00 AM,07/01/2014 03:02:00 AM,,15XX BLOCK OF 12 AV,C,C2,7500.4006,-122.316845012,47.61468385,"(47.61468385, -122.316845012)",7,2014
50545,2014211290,X,47,PROPERTY FOUND,X,STOLEN PROPERTY,07/01/2014 03:02:00 AM,07/01/2014 03:02:00 AM,,15XX BLOCK OF 12 AV,E,E2,7500.4006,-122.316845009,47.614683849,"(47.614683849, -122.316845009)",7,2014
1017835,2014211292,1304,0,ASSLT-AGG-GUN,1300,ASSAULT,07/01/2014 03:02:00 AM,07/01/2014 03:02:00 AM,,29XX BLOCK OF 12 AV S,O,O1,9300.3004,-122.317364898,47.577323338,"(47.577323338, -122.317364898)",7,2014
1028760,2014211292,1304,0,ASSLT-AGG-GUN,1300,ASSAULT,07/01/2014 03:02:00 AM,07/01/2014 03:02:00 AM,,29XX BLOCK OF 12 AV S,O,O1,9300.3004,-122.317364898,47.577323338,"(47.577323338, -122.317364898)",7,2014
50487,2014211286,2305,0,THEFT-CARPROWL,2300,CAR PROWL,07/01/2014 02:49:00 AM,06/30/2014 11:00:00 PM,07/01/2014 02:00:00 AM,13XX BLOCK OF 6 AV,M,M3,8200.1021,-122.333098119,47.609655035,"(47.609655035, -122.333098119)",6,2014
1014494,2014211286,2305,0,THEFT-CARPROWL,2300,CAR PROWL,07/01/2014 02:49:00 AM,06/30/2014 11:00:00 PM,07/01/2014 02:00:00 AM,13XX BLOCK OF 6 AV,K,K1,8200.1014,-122.333098119,47.609655031,"(47.609655031, -122.333098119)",6,2014
1013435,2014211278,2404,4,VEH-THEFT-MTRCYCLE,2400,VEHICLE THEFT,07/01/2014 02:29:00 AM,06/30/2014 05:55:00 PM,07/01/2014 02:20:00 AM,8 AV / SPRING ST,D,D3,8200.2001,-122.329124932,47.608656257,"(47.608656257, -122.329124932)",6,2014
50504,2014211278,2404,4,VEH-THEFT-MTRCYCLE,2400,VEHICLE THEFT,07/01/2014 02:29:00 AM,06/30/2014 05:55:00 PM,07/01/2014 02:20:00 AM,8 AV / SPRING ST,E,E3,8200.2001,-122.329124931,47.608656257,"(47.608656257, -122.329124931)",6,2014
50356,2014211216,1306,0,ASSLT-AGG-BODYFORCE,1300,ASSAULT,07/01/2014 02:00:00 AM,07/01/2014 12:42:00 AM,,12 AV / E JEFFERSON ST,G,G1,8600.1017,-122.316781441,47.606201986,"(47.606201986, -122.316781441)",7,2014
1010666,2014211216,1306,0,ASSLT-AGG-BODYFORCE,1300,ASSAULT,07/01/2014 02:00:00 AM,07/01/2014 12:42:00 AM,,12 AV / E JEFFERSON ST,E,E3,8600.1017,-122.316781442,47.606201986,"(47.606201986, -122.316781442)",7,2014
1010289,2014211241,4999,0,ELUDING-FELONY FLIGHT,4900,ELUDING,07/01/2014 01:31:00 AM,07/01/2014 01:31:00 AM,,67XX BLOCK OF WOODLAWN AV N,J,J1,3600.4012,-122.328906707,47.677535952,"(47.677535952, -122.328906707)",7,2014
50358,2014211131,2903,0,PROPERTY DAMAGE-NON RESIDENTIA,2900,PROPERTY DAMAGE,07/01/2014 01:30:00 AM,06/30/2014 11:11:00 PM,,7XX BLOCK OF 5 AV,K,K1,8500.1023,-122.330167716,47.604769535,"(47.604769535, -122.330167716)",6,2014
1010027,2014211131,2903,0,PROPERTY DAMAGE-NON RESIDENTIA,2900,PROPERTY DAMAGE,07/01/2014 01:30:00 AM,06/30/2014 11:11:00 PM,,7XX BLOCK OF 5 AV,K,K1,8500.1009,-122.330167717,47.604769532,"(47.604769532, -122.330167717)",6,2014
50550,2014211238,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,07/01/2014 01:21:00 AM,07/01/2014 01:21:00 AM,,7XX BLOCK OF NE 42 ST,U,U2,5200.1004,-122.320318568,47.657518388,"(47.657518388, -122.320318568)",7,2014
1017946,2014211238,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,07/01/2014 01:21:00 AM,07/01/2014 01:21:00 AM,,7XX BLOCK OF NE 42 ST,U,U2,5200.1003,-122.320318565,47.657518385,"(47.657518385, -122.320318565)",7,2014
1010157,2014211195,1316,4,THREATS-OTHER,1300,THREATS,07/01/2014 01:12:00 AM,07/01/2014 01:12:00 AM,,8XX BLOCK OF NW 75 ST,B,B3,3000.1015,-122.3666464,47.683263061,"(47.683263061, -122.3666464)",7,2014
50562,2014211195,1316,4,THREATS-OTHER,1300,THREATS,07/01/2014 01:12:00 AM,07/01/2014 01:12:00 AM,,8XX BLOCK OF NW 75 ST,J,J2,3000.1016,-122.366646397,47.683263062,"(47.683263062, -122.366646397)",7,2014
50479,2014210798,2610,0,FRAUD-IDENTITY THEFT,2600,FRAUD,07/01/2014 12:09:00 AM,06/01/2014 12:00:00 AM,07/01/2014 12:09:00 AM,95XX BLOCK OF 44 AV NE,L,L3,2200.1014,-122.281368809,47.698727983,"(47.698727983, -122.281368809)",6,2014
1023783,2014210798,2610,0,FRAUD-IDENTITY THEFT,2600,FRAUD,07/01/2014 12:09:00 AM,06/01/2014 12:00:00 AM,07/01/2014 12:09:00 AM,95XX BLOCK OF 44 AV NE,L,L3,2200.1018,-122.281368805,47.698727981,"(47.698727981, -122.281368805)",6,2014
50536,2014211182,X,21,DISTURBANCE-OTH,X,DISTURBANCE,07/01/2014 12:01:00 AM,07/01/2014 12:01:00 AM,,3XX BLOCK OF MARION ST,K,K1,8100.2029,-122.332811481,47.60514239,"(47.60514239, -122.332811481)",7,2014
1010277,2014211182,X,21,DISTURBANCE-OTH,X,DISTURBANCE,07/01/2014 12:01:00 AM,07/01/2014 12:01:00 AM,,3XX BLOCK OF MARION ST,K,K1,8100.2027,-122.33281148,47.605142389,"(47.605142389, -122.33281148)",7,2014
1018779,2014210816,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,06/30/2014 11:53:00 PM,06/30/2014 10:00:00 AM,06/30/2014 02:20:00 PM,3XX BLOCK OF 25 AV,G,G3,8800.4008,-122.299954075,47.605247776,"(47.605247776, -122.299954075)",6,2014
50702,2014210816,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,06/30/2014 11:53:00 PM,06/30/2014 10:00:00 AM,06/30/2014 02:20:00 PM,3XX BLOCK OF 25 AV,G,G2,8800.2023,-122.299954076,47.605247774,"(47.605247774, -122.299954076)",6,2014
1016303,2014210971,X,21,DISTURBANCE-OTH,X,DISTURBANCE,06/30/2014 11:52:00 PM,06/30/2014 11:52:00 PM,,SW ADMIRAL WY / 59 AV SW,W,W1,9701.1010,-122.408130198,47.575927593,"(47.575927593, -122.408130198)",6,2014
50762,2014210971,X,21,DISTURBANCE-OTH,X,DISTURBANCE,06/30/2014 11:52:00 PM,06/30/2014 11:52:00 PM,,SW ADMIRAL WY / 59 AV SW,W,W1,9701.1013,-122.408130198,47.575927592,"(47.575927592, -122.408130198)",6,2014
50620,2014211127,1313,0,ASSLT-NONAGG,1300,ASSAULT,06/30/2014 11:08:00 PM,06/30/2014 11:08:00 PM,,RAINIER AV S / S HENDERSON ST,S,S3,11800.4006,-122.269987093,47.523306764,"(47.523306764, -122.269987093)",6,2014
1012321,2014211127,1313,0,ASSLT-NONAGG,1300,ASSAULT,06/30/2014 11:08:00 PM,06/30/2014 11:08:00 PM,,RAINIER AV S / S HENDERSON ST,S,S3,11800.4000,-122.269987093,47.523306764,"(47.523306764, -122.269987093)",6,2014
79740,2014211123,1206,0,ROBBERY-STREET-BODYFORCE,1200,ROBBERY,06/30/2014 11:03:00 PM,06/30/2014 11:03:00 PM,,3XX BLOCK OF N 36 ST,B,B2,4900.3008,-122.35498383,47.652360534,"(47.652360534, -122.35498383)",6,2014
1012271,2014211123,1206,0,ROBBERY-STREET-BODYFORCE,1200,ROBBERY,06/30/2014 11:03:00 PM,06/30/2014 11:03:00 PM,,3XX BLOCK OF N 36 ST,J,J2,4900.3006,-122.35498383,47.652360534,"(47.652360534, -122.35498383)",6,2014
50753,2014210805,2902,0,PROPERTY DAMAGE-RESIDENTIAL,2900,PROPERTY DAMAGE,06/30/2014 10:56:00 PM,06/30/2014 10:56:00 PM,,56XX BLOCK OF SW TEIG PL,W,W1,9701.1009,-122.404708204,47.578527097,"(47.578527097, -122.404708204)",6,2014
1014313,2014210805,2902,0,PROPERTY DAMAGE-RESIDENTIAL,2900,PROPERTY DAMAGE,06/30/2014 10:56:00 PM,06/30/2014 10:56:00 PM,,56XX BLOCK OF SW TEIG PL,W,W1,9701.1009,-122.404708205,47.578527099,"(47.578527099, -122.404708205)",6,2014
1014307,2014210514,2399,3,THEFT-OTH,2300,OTHER PROPERTY,06/30/2014 10:55:00 PM,06/30/2014 02:30:00 PM,,78XX BLOCK OF FAUNTLEROY WY SW,W,W3,11600.6018,-122.392670989,47.533622348,"(47.533622348, -122.392670989)",6,2014
50680,2014210514,2399,3,THEFT-OTH,2300,OTHER PROPERTY,06/30/2014 10:55:00 PM,06/30/2014 02:30:00 PM,,78XX BLOCK OF FAUNTLEROY WY SW,W,W3,11600.6021,-122.392670987,47.533622347,"(47.533622347, -122.392670987)",6,2014
1009226,2014211076,5015,1,WARRARR-FELONY,5000,WARRANT ARREST,06/30/2014 10:51:00 PM,06/30/2014 10:15:00 PM,,RAINIER AV S / S BAYVIEW ST,R,R1,9500.5004,-122.300169226,47.580993645,"(47.580993645, -122.300169226)",6,2014
50842,2014211076,5015,1,WARRARR-FELONY,5000,WARRANT ARREST,06/30/2014 10:51:00 PM,06/30/2014 10:15:00 PM,,RAINIER AV S / S BAYVIEW ST,R,R2,9500.4004,-122.300169225,47.580993645,"(47.580993645, -122.300169225)",6,2014
1014315,2014211017,2903,0,PROPERTY DAMAGE-NON RESIDENTIA,2900,PROPERTY DAMAGE,06/30/2014 10:39:00 PM,06/30/2014 09:15:00 PM,,SW GENESEE ST / DELRIDGE WY SW,F,F1,9900.2011,-122.363316025,47.564726715,"(47.564726715, -122.363316025)",6,2014
50708,2014211017,2903,0,PROPERTY DAMAGE-NON RESIDENTIA,2900,PROPERTY DAMAGE,06/30/2014 10:39:00 PM,06/30/2014 09:15:00 PM,,SW GENESEE ST / DELRIDGE WY SW,F,F1,9900.2019,-122.363316026,47.564726716,"(47.564726716, -122.363316026)",6,2014
50586,2014211101,1305,0,ASSLT-AGG-WEAPON,1300,ASSAULT,06/30/2014 10:38:00 PM,06/30/2014 09:30:00 PM,06/30/2014 10:38:00 PM,22XX BLOCK OF NW MARKET ST,B,B1,4700.4009,-122.385556758,47.668679183,"(47.668679183, -122.385556758)",6,2014
1009717,2014211101,1305,0,ASSLT-AGG-WEAPON,1300,ASSAULT,06/30/2014 10:38:00 PM,06/30/2014 09:30:00 PM,06/30/2014 10:38:00 PM,22XX BLOCK OF NW MARKET ST,J,J2,4700.5009,-122.385556758,47.66867918,"(47.66867918, -122.385556758)",6,2014
1112734,2014211093,3510,0,NARC-SELL-HEROIN,3500,NARCOTICS,06/30/2014 10:31:00 PM,06/30/2014 10:31:00 PM,,2 AV / PINE ST,M,M2,8100.2004,-122.339815384,47.610275592,"(47.610275592, -122.339815384)",6,2014
50585,2014211093,3510,0,NARC-SELL-HEROIN,3500,NARCOTICS,06/30/2014 10:31:00 PM,06/30/2014 10:31:00 PM,,2 AV / PINE ST,M,M1,8100.3000,-122.339815384,47.610275592,"(47.610275592, -122.339815384)",6,2014
1018884,2014905703,2399,3,THEFT-OTH,2300,OTHER PROPERTY,06/30/2014 10:21:00 PM,06/27/2014 12:05:00 AM,06/28/2014 01:05:00 AM,9XX BLOCK OF E PIKE ST,C,C2,7500.4008,-122.320113577,47.614080416,"(47.614080416, -122.320113577)",6,2014
50640,2014905703,2399,3,THEFT-OTH,2300,OTHER PROPERTY,06/30/2014 10:21:00 PM,06/27/2014 12:05:00 AM,06/28/2014 01:05:00 AM,9XX BLOCK OF E PIKE ST,E,E2,7500.4015,-122.320113577,47.614080415,"(47.614080415, -122.320113577)",6,2014
1012269,2014211078,1204,0,ROBBERY-STREET-GUN,1200,ROBBERY,06/30/2014 10:13:00 PM,06/30/2014 10:08:00 PM,,49XX BLOCK OF BEACON AV S,R,R2,10400.8004,-122.303799218,47.557746203,"(47.557746203, -122.303799218)",6,2014
1014709,2014211054,2305,0,THEFT-CARPROWL,2300,CAR PROWL,06/30/2014 10:00:00 PM,06/30/2014 08:00:00 PM,06/30/2014 08:00:00 PM,N MOTOR PL / WINSLOW PL N,J,J3,5000.3022,-122.346701088,47.658674068,"(47.658674068, -122.346701088)",6,2014
50758,2014211054,2305,0,THEFT-CARPROWL,2300,CAR PROWL,06/30/2014 10:00:00 PM,06/30/2014 08:00:00 PM,06/30/2014 08:00:00 PM,N MOTOR PL / WINSLOW PL N,B,B3,5000.2007,-122.346701088,47.658674069,"(47.658674069, -122.346701088)",6,2014
50574,2014211065,1206,0,ROBBERY-STREET-BODYFORCE,1200,ROBBERY,06/30/2014 09:58:00 PM,06/30/2014 09:58:00 PM,,11XX BLOCK OF CALIFORNIA AV SW,W,W1,9600.5016,-122.386293878,47.592512107,"(47.592512107, -122.386293878)",6,2014
1010929,2014211065,1206,0,ROBBERY-STREET-BODYFORCE,1200,ROBBERY,06/30/2014 09:58:00 PM,06/30/2014 09:58:00 PM,,11XX BLOCK OF CALIFORNIA AV SW,W,W1,9600.5004,-122.386293881,47.592512106,"(47.592512106, -122.386293881)",6,2014
1116355,2014211061,2699,1,FRAUD-OTHER,2600,FRAUD,06/30/2014 09:55:00 PM,06/30/2014 03:30:00 PM,,5 AV / OLIVE WY,M,M2,8100.2001,-122.337394731,47.612663004,"(47.612663004, -122.337394731)",6,2014
50750,2014211061,2699,1,FRAUD-OTHER,2600,FRAUD,06/30/2014 09:55:00 PM,06/30/2014 03:30:00 PM,,5 AV / OLIVE WY,M,M2,7300.3034,-122.337394731,47.612663004,"(47.612663004, -122.337394731)",6,2014
50691,2014211060,2303,0,THEFT-SHOPLIFT,2300,SHOPLIFTING,06/30/2014 09:52:00 PM,06/30/2014 09:52:00 PM,,63XX BLOCK OF 35 AV SW,F,F1,10702.3004,-122.376422569,47.54559328,"(47.54559328, -122.376422569)",6,2014
1014317,2014211060,2303,0,THEFT-SHOPLIFT,2300,SHOPLIFTING,06/30/2014 09:52:00 PM,06/30/2014 09:52:00 PM,,63XX BLOCK OF 35 AV SW,F,F1,10700.5012,-122.376422573,47.545593279,"(47.545593279, -122.376422573)",6,2014
1015978,2014905566,2305,0,THEFT-CARPROWL,2300,CAR PROWL,06/30/2014 09:46:00 PM,06/29/2014 12:30:00 PM,06/29/2014 01:15:00 PM,WESTERN AV / VIRGINIA ST,M,M3,8100.1003,-122.343640321,47.610318116,"(47.610318116, -122.343640321)",6,2014
50687,2014905566,2305,0,THEFT-CARPROWL,2300,CAR PROWL,06/30/2014 09:46:00 PM,06/29/2014 12:30:00 PM,06/29/2014 01:15:00 PM,WESTERN AV / VIRGINIA ST,M,M1,8100.3010,-122.343640321,47.610318117,"(47.610318117, -122.343640321)",6,2014
50694,2014211041,5707,0,TRESPASS,5700,TRESPASS,06/30/2014 09:39:00 PM,06/30/2014 09:39:00 PM,,99XX BLOCK OF HOLMAN RD NW,N,N1,1400.3010,-122.362729779,47.701391228,"(47.701391228, -122.362729779)",6,2014
1014711,2014211041,5707,0,TRESPASS,5700,TRESPASS,06/30/2014 09:39:00 PM,06/30/2014 09:39:00 PM,,99XX BLOCK OF HOLMAN RD NW,B,B1,1400.3003,-122.36272978,47.701391226,"(47.701391226, -122.36272978)",6,2014
1107423,2014211038,X,47,PROPERTY FOUND,X,STOLEN PROPERTY,06/30/2014 09:35:00 PM,06/30/2014 09:35:00 PM,,19XX BLOCK OF BOYER AV E,C,C3,6200.4010,-122.304138165,47.636450956,"(47.636450956, -122.304138165)",6,2014
50826,2014211038,X,47,PROPERTY FOUND,X,STOLEN PROPERTY,06/30/2014 09:35:00 PM,06/30/2014 09:35:00 PM,,19XX BLOCK OF BOYER AV E,C,C2,6200.2041,-122.304138165,47.636450956,"(47.636450956, -122.304138165)",6,2014
50754,2014210776,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,06/30/2014 09:34:00 PM,06/30/2014 10:00:00 AM,06/30/2014 02:20:00 PM,3XX BLOCK OF 25 AV,G,G2,8800.2023,-122.299954076,47.605247774,"(47.605247774, -122.299954076)",6,2014
1018778,2014210776,2204,0,BURGLARY-NOFORCE-RES,2200,BURGLARY,06/30/2014 09:34:00 PM,06/30/2014 10:00:00 AM,06/30/2014 02:20:00 PM,3XX BLOCK OF 25 AV,G,G3,8800.4008,-122.299954075,47.605247776,"(47.605247776, -122.299954075)",6,2014
