Air Power,Cadence,Form Power,Ground Time,Leg Spring Stiffness,Power,Vertical Oscillation,altitude,cadence,datafile,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,speed,timestamp,unknown_87,unknown_88,unknown_90
2.0,78.0,101.0,328.0,13.0,270.0,6.875,,78.0,activities/2797454257.fit.gz,4553.8,295.0,2.501,0.0,159.0,504600570.0,-999349512.0,,2019-08-21 03:54:34,0.0,300.0,-5.0
2.0,78.0,101.0,328.0,13.0,270.0,6.875,,78.0,activities/2797454257.fit.gz,4556.36,294.79999999999995,2.538,0.0,159.0,504600311.0,-999349639.0,,2019-08-21 03:54:35,0.0,300.0,-5.0
2.0,78.0,101.0,328.0,13.125,272.0,7.0,,78.0,activities/2797454257.fit.gz,4559.02,294.79999999999995,2.585,0.0,159.0,504600028.0,-999349701.0,,2019-08-21 03:54:36,0.0,300.0,-5.0
2.0,78.0,102.0,318.0,13.25,281.0,7.0,,78.0,activities/2797454257.fit.gz,4561.1,294.6,2.603,0.0,159.0,504599805.0,-999349704.0,,2019-08-21 03:54:37,0.0,300.0,-5.0
2.0,78.0,102.0,316.0,13.25,284.0,7.0,,78.0,activities/2797454257.fit.gz,4564.55,294.4,2.585,0.0,159.0,504599437.0,-999349640.0,,2019-08-21 03:54:38,0.0,300.0,-5.0
2.0,78.0,102.0,318.0,13.25,283.0,7.0,,77.0,activities/2797454257.fit.gz,4567.42,294.4,2.557,0.0,159.0,504599134.0,-999349559.0,,2019-08-21 03:54:39,0.0,300.0,-5.0
2.0,78.0,104.0,318.0,13.125,283.0,7.375,,77.0,activities/2797454257.fit.gz,4570.22,294.20000000000005,2.557,0.0,159.0,504598843.0,-999349458.0,,2019-08-21 03:54:40,0.0,300.0,-5.0
2.0,78.0,104.0,320.0,13.125,281.0,7.375,,77.0,activities/2797454257.fit.gz,4572.96,294.20000000000005,2.547,0.0,160.0,504598550.0,-999349405.0,,2019-08-21 03:54:41,0.0,300.0,-5.0
2.0,77.0,105.0,322.0,13.125,283.0,7.25,,77.0,activities/2797454257.fit.gz,4575.68,294.4,2.51,0.0,160.0,504598258.0,-999349405.0,,2019-08-21 03:54:42,0.0,300.0,-5.0
2.0,77.0,107.0,322.0,13.0,283.0,7.25,,77.0,activities/2797454257.fit.gz,4578.27,294.4,2.491,0.0,159.0,504597980.0,-999349375.0,,2019-08-21 03:54:43,0.0,300.0,-5.0
2.0,77.0,107.0,326.0,13.0,280.0,7.25,,77.0,activities/2797454257.fit.gz,4580.98,294.6,2.501,0.0,158.0,504597690.0,-999349332.0,,2019-08-21 03:54:44,0.0,300.0,-5.0
2.0,77.0,107.0,326.0,13.125,280.0,7.0,,78.0,activities/2797454257.fit.gz,4583.84,294.6,2.547,0.0,157.0,504597383.0,-999349292.0,,2019-08-21 03:54:45,0.0,300.0,-5.0
2.0,77.0,107.0,328.0,13.125,280.0,7.0,,78.0,activities/2797454257.fit.gz,4586.77,294.79999999999995,2.566,0.0,157.0,504597071.0,-999349237.0,,2019-08-21 03:54:46,0.0,300.0,-5.0
2.0,78.0,106.0,322.0,13.125,286.0,6.875,,79.0,activities/2797454257.fit.gz,4589.32,294.79999999999995,2.585,0.0,157.0,504596791.0,-999349242.0,,2019-08-21 03:54:47,0.0,300.0,-5.0
2.0,78.0,106.0,322.0,13.125,286.0,6.875,,79.0,activities/2797454257.fit.gz,4591.52,295.0,2.603,0.0,157.0,504596554.0,-999349307.0,,2019-08-21 03:54:48,0.0,300.0,-5.0
2.0,79.0,105.0,318.0,13.125,286.0,6.875,,79.0,activities/2797454257.fit.gz,4593.93,295.0,2.622,0.0,157.0,504596298.0,-999349345.0,,2019-08-21 03:54:49,0.0,300.0,-5.0
2.0,79.0,104.0,318.0,13.125,286.0,6.875,,79.0,activities/2797454257.fit.gz,4596.35,295.0,2.622,0.0,157.0,504596039.0,-999349379.0,,2019-08-21 03:54:50,0.0,300.0,-5.0
2.0,79.0,104.0,314.0,13.125,288.0,6.875,,79.0,activities/2797454257.fit.gz,4598.9,295.20000000000005,2.641,0.0,158.0,504595766.0,-999349402.0,,2019-08-21 03:54:51,0.0,300.0,-5.0
2.0,79.0,104.0,314.0,13.375,291.0,6.75,,79.0,activities/2797454257.fit.gz,4601.65,295.20000000000005,2.631,0.0,159.0,504595477.0,-999349320.0,,2019-08-21 03:54:52,0.0,300.0,-5.0
2.0,79.0,104.0,312.0,13.375,291.0,6.75,,79.0,activities/2797454257.fit.gz,4604.22,295.20000000000005,2.641,0.0,160.0,504595203.0,-999349242.0,,2019-08-21 03:54:53,0.0,300.0,-5.0
2.0,79.0,104.0,314.0,13.25,292.0,6.75,,79.0,activities/2797454257.fit.gz,4606.93,295.20000000000005,2.65,0.0,161.0,504594913.0,-999349207.0,,2019-08-21 03:54:54,0.0,300.0,-5.0
2.0,79.0,104.0,312.0,13.25,293.0,6.625,,79.0,activities/2797454257.fit.gz,4609.4,295.4,2.659,0.0,162.0,504594646.0,-999349208.0,,2019-08-21 03:54:55,0.0,300.0,-5.0
2.0,79.0,104.0,312.0,13.25,293.0,6.625,,79.0,activities/2797454257.fit.gz,4611.78,295.4,2.659,0.0,162.0,504594390.0,-999349234.0,,2019-08-21 03:54:56,0.0,300.0,-5.0
2.0,79.0,104.0,312.0,13.375,293.0,6.75,,79.0,activities/2797454257.fit.gz,4614.52,295.20000000000005,2.659,0.0,161.0,504594096.0,-999349230.0,,2019-08-21 03:54:57,0.0,300.0,-5.0
2.0,79.0,104.0,310.0,13.375,293.0,6.75,,79.0,activities/2797454257.fit.gz,4617.21,295.0,2.65,0.0,161.0,504593810.0,-999349161.0,,2019-08-21 03:54:58,0.0,300.0,-5.0
2.0,79.0,104.0,312.0,13.25,293.0,6.875,,79.0,activities/2797454257.fit.gz,4619.86,294.79999999999995,2.659,0.0,160.0,504593525.0,-999349146.0,,2019-08-21 03:54:59,0.0,300.0,-5.0
3.0,79.0,104.0,312.0,13.25,293.0,6.875,,79.0,activities/2797454257.fit.gz,4622.47,294.4,2.65,0.0,159.0,504593245.0,-999349165.0,,2019-08-21 03:55:00,0.0,300.0,-5.0
3.0,79.0,104.0,312.0,13.25,293.0,6.875,,79.0,activities/2797454257.fit.gz,4624.81,294.20000000000005,2.641,0.0,157.0,504592995.0,-999349125.0,,2019-08-21 03:55:01,0.0,300.0,-5.0
2.0,79.0,105.0,312.0,13.125,291.0,6.875,,79.0,activities/2797454257.fit.gz,4627.09,294.0,2.641,0.0,157.0,504592755.0,-999349062.0,,2019-08-21 03:55:02,0.0,300.0,-5.0
2.0,79.0,105.0,314.0,13.125,291.0,6.875,,79.0,activities/2797454257.fit.gz,4628.82,294.0,2.659,0.0,157.0,504592563.0,-999349055.0,,2019-08-21 03:55:03,0.0,300.0,-5.0
2.0,79.0,105.0,316.0,13.125,291.0,6.875,,79.0,activities/2797454257.fit.gz,4631.7,293.79999999999995,2.641,0.0,157.0,504592253.0,-999349038.0,,2019-08-21 03:55:04,0.0,300.0,-5.0
2.0,79.0,105.0,314.0,13.0,294.0,6.875,,78.0,activities/2797454257.fit.gz,4634.2,293.79999999999995,2.641,0.0,157.0,504591985.0,-999349075.0,,2019-08-21 03:55:05,0.0,300.0,-5.0
2.0,79.0,105.0,314.0,13.125,292.0,6.875,,78.0,activities/2797454257.fit.gz,4637.91,293.6,2.641,0.0,158.0,504591594.0,-999349185.0,,2019-08-21 03:55:06,0.0,300.0,-5.0
2.0,78.0,105.0,314.0,13.125,286.0,7.0,,78.0,activities/2797454257.fit.gz,4640.65,293.4,2.622,0.0,157.0,504591300.0,-999349227.0,,2019-08-21 03:55:07,0.0,300.0,-5.0
2.0,78.0,105.0,314.0,13.125,286.0,7.0,,78.0,activities/2797454257.fit.gz,4642.89,293.4,2.622,0.0,157.0,504591061.0,-999349179.0,,2019-08-21 03:55:08,0.0,300.0,-5.0
3.0,78.0,105.0,318.0,13.0,283.0,7.0,,78.0,activities/2797454257.fit.gz,4645.61,293.4,2.613,0.0,157.0,504590774.0,-999349062.0,,2019-08-21 03:55:09,0.0,300.0,-5.0
3.0,78.0,105.0,318.0,13.0,281.0,7.0,,78.0,activities/2797454257.fit.gz,4648.02,293.20000000000005,2.603,0.0,157.0,504590517.0,-999349018.0,,2019-08-21 03:55:10,0.0,300.0,-5.0
3.0,78.0,105.0,318.0,12.875,277.0,7.0,,78.0,activities/2797454257.fit.gz,4650.22,293.20000000000005,2.631,0.0,156.0,504590280.0,-999348989.0,,2019-08-21 03:55:11,0.0,300.0,-5.0
3.0,78.0,105.0,318.0,12.875,275.0,7.0,,78.0,activities/2797454257.fit.gz,4652.23,293.20000000000005,2.641,0.0,156.0,504590063.0,-999349021.0,,2019-08-21 03:55:12,0.0,300.0,-5.0
3.0,78.0,105.0,320.0,12.75,274.0,6.875,,78.0,activities/2797454257.fit.gz,4655.86,293.20000000000005,2.669,0.0,156.0,504589672.0,-999348986.0,,2019-08-21 03:55:13,0.0,300.0,-5.0
3.0,78.0,105.0,320.0,12.625,272.0,7.0,,78.0,activities/2797454257.fit.gz,4658.54,293.20000000000005,2.669,0.0,157.0,504589388.0,-999348926.0,,2019-08-21 03:55:14,0.0,300.0,-5.0
2.0,78.0,105.0,318.0,12.625,272.0,7.125,,78.0,activities/2797454257.fit.gz,4660.93,293.20000000000005,2.659,0.0,157.0,504589130.0,-999348917.0,,2019-08-21 03:55:15,0.0,300.0,-5.0
2.0,78.0,105.0,316.0,12.75,271.0,7.25,,78.0,activities/2797454257.fit.gz,4663.47,293.0,2.659,0.0,158.0,504588856.0,-999348965.0,,2019-08-21 03:55:16,0.0,300.0,-5.0
2.0,78.0,105.0,316.0,12.75,270.0,7.25,,77.0,activities/2797454257.fit.gz,4665.96,292.79999999999995,2.659,0.0,159.0,504588591.0,-999349010.0,,2019-08-21 03:55:17,0.0,300.0,-5.0
2.0,78.0,105.0,316.0,12.875,272.0,7.375,,77.0,activities/2797454257.fit.gz,4668.42,292.4,2.659,0.0,160.0,504588326.0,-999349025.0,,2019-08-21 03:55:18,0.0,300.0,-5.0
2.0,77.0,106.0,316.0,12.625,273.0,7.375,,77.0,activities/2797454257.fit.gz,4671.21,292.20000000000005,2.65,0.0,160.0,504588027.0,-999349010.0,,2019-08-21 03:55:19,0.0,300.0,-5.0
2.0,77.0,107.0,318.0,12.625,275.0,7.375,,77.0,activities/2797454257.fit.gz,4674.04,292.0,2.65,0.0,161.0,504587722.0,-999348976.0,,2019-08-21 03:55:20,0.0,300.0,-5.0
2.0,77.0,107.0,318.0,12.75,274.0,7.375,,78.0,activities/2797454257.fit.gz,4676.93,291.79999999999995,2.65,0.0,161.0,504587412.0,-999348955.0,,2019-08-21 03:55:21,0.0,300.0,-5.0
2.0,77.0,107.0,318.0,12.875,274.0,7.375,,78.0,activities/2797454257.fit.gz,4679.63,291.4,2.706,0.0,161.0,504587122.0,-999348949.0,,2019-08-21 03:55:22,0.0,300.0,-5.0
2.0,78.0,107.0,316.0,12.875,274.0,7.5,,78.0,activities/2797454257.fit.gz,4682.15,291.20000000000005,2.715,0.0,161.0,504586853.0,-999348893.0,,2019-08-21 03:55:23,0.0,300.0,-5.0
2.0,78.0,108.0,316.0,13.0,280.0,7.375,,78.0,activities/2797454257.fit.gz,4684.49,291.0,2.706,0.0,161.0,504586604.0,-999348844.0,,2019-08-21 03:55:24,0.0,300.0,-5.0
2.0,78.0,108.0,316.0,12.875,281.0,7.375,,77.0,activities/2797454257.fit.gz,4686.89,291.0,2.706,0.0,161.0,504586354.0,-999348758.0,,2019-08-21 03:55:25,0.0,300.0,-5.0
2.0,78.0,108.0,314.0,12.625,280.0,7.375,,77.0,activities/2797454257.fit.gz,4689.22,290.79999999999995,2.697,0.0,161.0,504586117.0,-999348638.0,,2019-08-21 03:55:26,0.0,300.0,-5.0
2.0,77.0,108.0,314.0,12.75,280.0,7.25,,77.0,activities/2797454257.fit.gz,4691.99,290.79999999999995,2.678,0.0,161.0,504585873.0,-999348406.0,,2019-08-21 03:55:27,0.0,300.0,-5.0
2.0,77.0,108.0,316.0,12.625,280.0,7.25,,78.0,activities/2797454257.fit.gz,4694.41,290.79999999999995,2.706,0.0,160.0,504585682.0,-999348169.0,,2019-08-21 03:55:28,0.0,300.0,-5.0
2.0,77.0,108.0,318.0,12.5,284.0,7.125,,78.0,activities/2797454257.fit.gz,4697.02,290.79999999999995,2.659,0.0,160.0,504585468.0,-999347926.0,,2019-08-21 03:55:29,0.0,300.0,-5.0
2.0,78.0,108.0,318.0,12.5,292.0,7.0,,78.0,activities/2797454257.fit.gz,4700.15,290.6,2.659,0.0,159.0,504585216.0,-999347627.0,,2019-08-21 03:55:30,0.0,300.0,-5.0
2.0,78.0,107.0,318.0,12.75,289.0,7.0,,78.0,activities/2797454257.fit.gz,4703.27,290.6,2.659,0.0,159.0,504584960.0,-999347334.0,,2019-08-21 03:55:31,0.0,300.0,-5.0
2.0,78.0,106.0,318.0,13.125,289.0,7.0,,78.0,activities/2797454257.fit.gz,4706.07,290.79999999999995,2.659,0.0,158.0,504584739.0,-999347056.0,,2019-08-21 03:55:32,0.0,300.0,-5.0
4.0,78.0,106.0,308.0,13.5,291.0,6.875,,78.0,activities/2797454257.fit.gz,4708.62,290.79999999999995,2.678,0.0,158.0,504584524.0,-999346827.0,,2019-08-21 03:55:33,0.0,300.0,-5.0
4.0,78.0,106.0,308.0,13.5,291.0,6.875,,80.0,activities/2797454257.fit.gz,4711.0,291.0,2.687,0.0,158.0,504584334.0,-999346596.0,,2019-08-21 03:55:34,0.0,300.0,-5.0
3.0,78.0,106.0,306.0,13.625,292.0,7.0,,79.0,activities/2797454257.fit.gz,4713.27,291.0,2.697,0.0,158.0,504584166.0,-999346359.0,,2019-08-21 03:55:35,0.0,300.0,-5.0
3.0,80.0,106.0,306.0,13.625,293.0,6.875,,79.0,activities/2797454257.fit.gz,4714.93,291.20000000000005,2.669,0.0,158.0,504584045.0,-999346181.0,,2019-08-21 03:55:36,0.0,300.0,-5.0
3.0,80.0,106.0,308.0,13.625,296.0,6.875,,79.0,activities/2797454257.fit.gz,4717.22,291.20000000000005,2.659,0.0,158.0,504583899.0,-999345915.0,,2019-08-21 03:55:37,0.0,300.0,-5.0
2.0,79.0,106.0,310.0,13.375,295.0,6.625,,79.0,activities/2797454257.fit.gz,4719.76,291.20000000000005,2.641,0.0,158.0,504583775.0,-999345586.0,,2019-08-21 03:55:38,0.0,300.0,-5.0
2.0,79.0,105.0,314.0,13.125,295.0,6.625,,78.0,activities/2797454257.fit.gz,4722.24,291.20000000000005,2.603,0.0,158.0,504583646.0,-999345271.0,,2019-08-21 03:55:39,0.0,300.0,-5.0
2.0,79.0,105.0,318.0,13.125,298.0,6.625,,79.0,activities/2797454257.fit.gz,4724.65,291.20000000000005,2.594,0.0,158.0,504583530.0,-999344959.0,,2019-08-21 03:55:40,0.0,300.0,-5.0
2.0,78.0,104.0,318.0,13.125,297.0,6.625,,79.0,activities/2797454257.fit.gz,4727.39,291.0,2.566,0.0,158.0,504583416.0,-999344593.0,,2019-08-21 03:55:41,0.0,300.0,-5.0
2.0,79.0,103.0,318.0,13.125,295.0,6.5,,79.0,activities/2797454257.fit.gz,4730.15,291.0,2.547,0.0,157.0,504583287.0,-999344234.0,,2019-08-21 03:55:42,0.0,300.0,-5.0
2.0,79.0,103.0,318.0,13.125,289.0,6.5,,80.0,activities/2797454257.fit.gz,4732.82,290.79999999999995,2.585,0.0,157.0,504583150.0,-999343894.0,,2019-08-21 03:55:43,0.0,300.0,-5.0
2.0,79.0,103.0,320.0,13.125,289.0,6.5,,80.0,activities/2797454257.fit.gz,4736.17,290.6,2.585,0.0,156.0,504583009.0,-999343447.0,,2019-08-21 03:55:44,0.0,300.0,-5.0
3.0,80.0,102.0,320.0,13.125,287.0,6.625,,80.0,activities/2797454257.fit.gz,4738.7,290.4,2.585,0.0,156.0,504582916.0,-999343101.0,,2019-08-21 03:55:45,0.0,300.0,-5.0
3.0,80.0,102.0,318.0,13.375,286.0,6.5,,80.0,activities/2797454257.fit.gz,4741.28,290.20000000000005,2.594,0.0,155.0,504582872.0,-999342732.0,,2019-08-21 03:55:46,0.0,300.0,-5.0
3.0,80.0,102.0,316.0,13.5,286.0,6.5,,79.0,activities/2797454257.fit.gz,4744.0,290.0,2.585,0.0,155.0,504582795.0,-999342343.0,,2019-08-21 03:55:47,0.0,300.0,-5.0
3.0,80.0,102.0,316.0,13.375,288.0,6.5,,79.0,activities/2797454257.fit.gz,4746.98,289.6,2.594,0.0,155.0,504582721.0,-999341923.0,,2019-08-21 03:55:48,0.0,300.0,-5.0
3.0,79.0,102.0,318.0,13.375,286.0,6.5,,80.0,activities/2797454257.fit.gz,4749.73,289.4,2.585,0.0,155.0,504582682.0,-999341529.0,,2019-08-21 03:55:49,0.0,300.0,-5.0
3.0,79.0,102.0,316.0,13.25,289.0,6.5,,79.0,activities/2797454257.fit.gz,4752.04,289.20000000000005,2.594,0.0,155.0,504582636.0,-999341193.0,,2019-08-21 03:55:50,0.0,300.0,-5.0
3.0,80.0,102.0,318.0,13.25,288.0,6.5,,79.0,activities/2797454257.fit.gz,4754.42,289.0,2.603,0.0,155.0,504582588.0,-999340852.0,,2019-08-21 03:55:51,0.0,300.0,-5.0
2.0,79.0,102.0,316.0,13.375,290.0,6.5,,79.0,activities/2797454257.fit.gz,4756.83,289.0,2.641,0.0,156.0,504582550.0,-999340505.0,,2019-08-21 03:55:52,0.0,300.0,-5.0
2.0,79.0,102.0,316.0,13.25,288.0,6.625,,80.0,activities/2797454257.fit.gz,4759.39,289.0,2.669,0.0,156.0,504582541.0,-999340131.0,,2019-08-21 03:55:53,0.0,300.0,-5.0
3.0,79.0,102.0,314.0,13.25,292.0,6.625,,80.0,activities/2797454257.fit.gz,4762.09,289.4,2.678,0.0,156.0,504582513.0,-999339738.0,,2019-08-21 03:55:54,0.0,300.0,-5.0
3.0,79.0,102.0,312.0,13.25,295.0,6.625,,79.0,activities/2797454257.fit.gz,4764.85,289.6,2.687,0.0,156.0,504582480.0,-999339341.0,,2019-08-21 03:55:55,0.0,300.0,-5.0
3.0,80.0,102.0,308.0,13.375,295.0,6.875,,80.0,activities/2797454257.fit.gz,4767.09,289.6,2.687,0.0,156.0,504582490.0,-999339015.0,,2019-08-21 03:55:56,0.0,300.0,-5.0
3.0,79.0,103.0,308.0,13.625,296.0,7.0,,79.0,activities/2797454257.fit.gz,4770.66,289.79999999999995,2.659,0.0,156.0,504582524.0,-999338500.0,,2019-08-21 03:55:57,0.0,300.0,-5.0
2.0,79.0,103.0,304.0,13.625,295.0,7.0,,79.0,activities/2797454257.fit.gz,4773.57,290.0,2.687,0.0,156.0,504582569.0,-999338083.0,,2019-08-21 03:55:58,0.0,300.0,-5.0
2.0,79.0,104.0,306.0,13.75,293.0,7.125,,80.0,activities/2797454257.fit.gz,4776.38,290.0,2.687,0.0,156.0,504582564.0,-999337676.0,,2019-08-21 03:55:59,0.0,300.0,-5.0
3.0,79.0,104.0,304.0,13.75,296.0,7.125,,80.0,activities/2797454257.fit.gz,4779.32,290.20000000000005,2.697,0.0,156.0,504582517.0,-999337255.0,,2019-08-21 03:56:00,0.0,300.0,-5.0
2.0,80.0,106.0,304.0,13.75,298.0,7.0,,79.0,activities/2797454257.fit.gz,4782.08,290.20000000000005,2.687,0.0,156.0,504582454.0,-999336864.0,,2019-08-21 03:56:01,0.0,300.0,-5.0
2.0,80.0,106.0,306.0,13.5,298.0,6.875,,79.0,activities/2797454257.fit.gz,4785.11,290.4,2.669,0.0,156.0,504582428.0,-999336424.0,,2019-08-21 03:56:02,0.0,300.0,-5.0
2.0,80.0,106.0,310.0,13.5,299.0,6.875,,79.0,activities/2797454257.fit.gz,4788.36,290.79999999999995,2.659,0.0,156.0,504582373.0,-999335958.0,,2019-08-21 03:56:03,0.0,300.0,-5.0
2.0,79.0,106.0,312.0,13.125,296.0,6.875,,80.0,activities/2797454257.fit.gz,4790.89,291.20000000000005,2.697,0.0,156.0,504582332.0,-999335595.0,,2019-08-21 03:56:04,0.0,300.0,-5.0
2.0,79.0,106.0,314.0,13.125,295.0,6.875,,80.0,activities/2797454257.fit.gz,4793.76,291.6,2.706,0.0,156.0,504582345.0,-999335179.0,,2019-08-21 03:56:05,0.0,300.0,-5.0
2.0,80.0,105.0,312.0,13.125,298.0,6.75,,79.0,activities/2797454257.fit.gz,4797.21,292.0,2.706,0.0,156.0,504582267.0,-999334691.0,,2019-08-21 03:56:06,0.0,300.0,-5.0
3.0,80.0,105.0,312.0,13.0,299.0,6.75,,79.0,activities/2797454257.fit.gz,4799.94,292.20000000000005,2.687,0.0,156.0,504582149.0,-999334322.0,,2019-08-21 03:56:07,0.0,300.0,-5.0
3.0,79.0,104.0,312.0,12.875,299.0,7.0,,80.0,activities/2797454257.fit.gz,4802.54,292.20000000000005,2.725,0.0,156.0,504582045.0,-999333964.0,,2019-08-21 03:56:08,0.0,300.0,-5.0
3.0,79.0,104.0,310.0,13.125,297.0,7.0,,80.0,activities/2797454257.fit.gz,4805.28,292.4,2.725,0.0,156.0,504581880.0,-999333587.0,,2019-08-21 03:56:09,0.0,300.0,-5.0
3.0,80.0,104.0,310.0,13.375,300.0,7.0,,79.0,activities/2797454257.fit.gz,4808.54,292.4,2.725,0.0,156.0,504581765.0,-999333132.0,,2019-08-21 03:56:10,0.0,300.0,-5.0
3.0,80.0,104.0,310.0,13.375,299.0,7.125,,79.0,activities/2797454257.fit.gz,4811.17,292.0,2.715,0.0,156.0,504581673.0,-999332773.0,,2019-08-21 03:56:11,0.0,300.0,-5.0
2.0,79.0,105.0,306.0,13.375,301.0,7.125,,79.0,activities/2797454257.fit.gz,4813.87,291.6,2.706,0.0,156.0,504581646.0,-999332383.0,,2019-08-21 03:56:12,0.0,300.0,-5.0
2.0,79.0,106.0,306.0,13.375,301.0,7.0,,79.0,activities/2797454257.fit.gz,4816.68,291.20000000000005,2.687,0.0,156.0,504581568.0,-999331990.0,,2019-08-21 03:56:13,0.0,300.0,-5.0
2.0,79.0,106.0,308.0,13.25,300.0,6.875,,79.0,activities/2797454257.fit.gz,4819.21,290.79999999999995,2.659,0.0,156.0,504581485.0,-999331640.0,,2019-08-21 03:56:14,0.0,300.0,-5.0
3.0,79.0,106.0,310.0,13.25,298.0,6.875,,79.0,activities/2797454257.fit.gz,4821.57,290.6,2.65,0.0,156.0,504581407.0,-999331314.0,,2019-08-21 03:56:15,0.0,300.0,-5.0
3.0,79.0,106.0,312.0,13.25,296.0,6.875,,79.0,activities/2797454257.fit.gz,4824.11,290.20000000000005,2.687,0.0,155.0,504581327.0,-999330959.0,,2019-08-21 03:56:16,0.0,300.0,-5.0
2.0,79.0,106.0,314.0,13.125,296.0,6.75,,79.0,activities/2797454257.fit.gz,4826.6,290.0,2.687,0.0,156.0,504581284.0,-999330602.0,,2019-08-21 03:56:17,0.0,300.0,-5.0
2.0,79.0,105.0,314.0,13.125,297.0,6.75,,79.0,activities/2797454257.fit.gz,4828.76,289.6,2.659,0.0,156.0,504581271.0,-999330290.0,,2019-08-21 03:56:18,0.0,300.0,-5.0
3.0,79.0,105.0,312.0,13.0,300.0,6.75,,79.0,activities/2797454257.fit.gz,4830.88,289.4,2.641,0.0,156.0,504581227.0,-999329989.0,,2019-08-21 03:56:19,0.0,300.0,-5.0
2.0,79.0,105.0,316.0,13.0,296.0,6.75,,79.0,activities/2797454257.fit.gz,4833.13,289.20000000000005,2.641,0.0,156.0,504581124.0,-999329692.0,,2019-08-21 03:56:20,0.0,300.0,-5.0
2.0,79.0,104.0,316.0,13.0,292.0,7.0,,79.0,activities/2797454257.fit.gz,4834.94,289.0,2.65,0.0,156.0,504580956.0,-999329490.0,,2019-08-21 03:56:21,0.0,300.0,-5.0
2.0,79.0,104.0,316.0,13.125,292.0,7.0,,79.0,activities/2797454257.fit.gz,4837.42,289.0,2.659,0.0,156.0,504580860.0,-999329155.0,,2019-08-21 03:56:22,0.0,300.0,-5.0
2.0,79.0,104.0,316.0,13.0,292.0,7.0,,79.0,activities/2797454257.fit.gz,4839.79,288.79999999999995,2.669,0.0,155.0,504580775.0,-999328832.0,,2019-08-21 03:56:23,0.0,300.0,-5.0
2.0,79.0,105.0,314.0,13.125,295.0,6.875,,79.0,activities/2797454257.fit.gz,4843.47,288.79999999999995,2.697,0.0,155.0,504580603.0,-999328353.0,,2019-08-21 03:56:24,0.0,300.0,-5.0
2.0,79.0,105.0,316.0,12.875,296.0,6.875,,80.0,activities/2797454257.fit.gz,4846.32,288.79999999999995,2.734,0.0,154.0,504580470.0,-999327982.0,,2019-08-21 03:56:25,0.0,300.0,-5.0
2.0,79.0,105.0,312.0,12.875,299.0,6.75,,80.0,activities/2797454257.fit.gz,4849.16,288.79999999999995,2.734,0.0,155.0,504580324.0,-999327621.0,,2019-08-21 03:56:26,0.0,300.0,-5.0
3.0,80.0,105.0,308.0,13.0,303.0,6.75,,80.0,activities/2797454257.fit.gz,4852.24,288.6,2.762,0.0,155.0,504580145.0,-999327244.0,,2019-08-21 03:56:27,0.0,300.0,-5.0
3.0,80.0,105.0,310.0,13.0,304.0,6.75,,80.0,activities/2797454257.fit.gz,4854.59,288.6,2.781,0.0,155.0,504580091.0,-999326890.0,,2019-08-21 03:56:28,0.0,300.0,-5.0
3.0,80.0,104.0,310.0,12.75,306.0,6.75,,80.0,activities/2797454257.fit.gz,4857.21,288.4,2.762,0.0,155.0,504579924.0,-999326564.0,,2019-08-21 03:56:29,0.0,300.0,-5.0
3.0,80.0,104.0,308.0,12.75,306.0,6.75,,80.0,activities/2797454257.fit.gz,4860.79,288.4,2.781,0.0,155.0,504579729.0,-999326097.0,,2019-08-21 03:56:30,0.0,300.0,-5.0
3.0,80.0,104.0,308.0,12.875,305.0,7.0,,80.0,activities/2797454257.fit.gz,4864.17,288.4,2.762,0.0,155.0,504579487.0,-999325725.0,,2019-08-21 03:56:31,0.0,300.0,-5.0
4.0,80.0,104.0,304.0,13.125,305.0,7.0,,80.0,activities/2797454257.fit.gz,4867.27,288.4,2.781,0.0,156.0,504579186.0,-999325514.0,,2019-08-21 03:56:32,0.0,300.0,-5.0
4.0,80.0,104.0,306.0,13.125,305.0,7.0,,80.0,activities/2797454257.fit.gz,4870.25,288.4,2.818,0.0,156.0,504578939.0,-999325238.0,,2019-08-21 03:56:33,0.0,300.0,-5.0
3.0,80.0,105.0,302.0,13.25,308.0,7.125,,80.0,activities/2797454257.fit.gz,4872.94,288.4,2.855,0.0,156.0,504578770.0,-999324923.0,,2019-08-21 03:56:34,0.0,300.0,-5.0
3.0,80.0,106.0,298.0,13.5,311.0,7.125,,81.0,activities/2797454257.fit.gz,4876.26,288.4,2.883,0.0,156.0,504578563.0,-999324529.0,,2019-08-21 03:56:35,0.0,300.0,-5.0
3.0,80.0,107.0,298.0,13.5,316.0,7.125,,80.0,activities/2797454257.fit.gz,4879.38,288.4,2.893,0.0,156.0,504578410.0,-999324128.0,,2019-08-21 03:56:36,0.0,300.0,-5.0
2.0,81.0,107.0,292.0,13.625,318.0,7.125,,80.0,activities/2797454257.fit.gz,4882.35,288.4,2.865,0.0,157.0,504578263.0,-999323746.0,,2019-08-21 03:56:37,0.0,300.0,-5.0
2.0,80.0,108.0,292.0,13.5,319.0,7.25,,80.0,activities/2797454257.fit.gz,4884.99,288.4,2.855,0.0,157.0,504578143.0,-999323400.0,,2019-08-21 03:56:38,0.0,300.0,-5.0
2.0,80.0,108.0,296.0,13.375,319.0,7.25,,80.0,activities/2797454257.fit.gz,4888.27,288.4,2.855,0.0,158.0,504578018.0,-999322953.0,,2019-08-21 03:56:39,0.0,300.0,-5.0
